HTC		HTC Desire 501 Dual Sim	HTC-B101-0		Thay Pin	35H00205-05M	Pin sạc 2100mAh Desie 501 Dual Sim	YES	280000	0
HTC		HTC Desire 510	HTC-B101-0		Thay Pin	35H00228-00M	Pin sạc 2100mAh HTC Desire 510	YES	290000	0
HTC		HTC Desire 616 Dual Sim	HTC-B101-0		Thay Pin	35H00230-01M	Pin sạc 2000mAh/4.2V Desire 616	YES	290000	0
HTC		HTC Desire 700 Dual SIM	HTC-B101-0		Thay Pin	35H00215-00M	Pin sạc 2100mAh/3.8V Desire 700	YES	290000	0
HTC		HTC Desire C	HTC-B101-0		Thay Pin	35H00194-00M	Pin sạc 1230mAh/3.7V Desire C	YES	290000	0
HTC		HTC Desire SV	HTC-B101-0		Thay Pin	35H00168-06M	Pin sạc 1620mAh/3,8V Desire SV	YES	290000	0
HTC		HTC Desire U	HTC-B101-0		Thay Pin	35H00190-00M	Pin sạc 1650mAh/3,8V Desire V, Desire X, Desire U	YES	290000	0
HTC		HTC Desire V Dual SIM	HTC-B101-0		Thay Pin	35H00190-00M	Pin sạc 1650mAh/3,8V Desire V, Desire X, Desire U	YES	290000	0
HTC		HTC Desire X Dual SIM	HTC-B101-0		Thay Pin	35H00190-00M	Pin sạc 1650mAh/3,8V Desire V, Desire X, Desire U	YES	290000	0
HTC		HTC Desire X	HTC-B101-0		Thay Pin	35H00190-00M	Pin sạc 1650mAh/3,8V Desire V, Desire X, Desire U	YES	290000	0
HTC		HTC EVO 3D X515m	HTC-B101-0		Thay Pin	35H00166-00M	Pin sạc 1730mAh/3,8V Evo 3D, Sensation XE, MyTouch 4G Slide	YES	290000	0
HTC		HTC Explorer A310e	HTC-B101-0		Thay Pin	35H00154-04M	Pin sạc 1200mAh/3,7V Wildfire S, Explorer A310E	YES	290000	0
HTC		HTC Incredible S	HTC-B101-0		Thay Pin	35H00152-03M	(Hết hàng luôn) Pin sạc 1450mAh/3,7V Incredible S	YES	290000	0
HTC		HTC One SV	HTC-B101-0		Thay Pin	35H00201-17M	Pin 1800mAh,3.8V HTC Desire 500	YES	290000	0
HTC		HTC Sensation XE with Beats Audio Z715e	HTC-B101-0		Thay Pin	35H00166-00M	Pin sạc 1730mAh/3,8V Evo 3D, Sensation XE, MyTouch 4G Slide	YES	290000	0
HTC		HTC Desire 600 Dual Sim	HTC-B101-BK0		Thay Pin	35H00209-25M	Pin Desire 600 (cho máy đen)	YES	390000	0
HTC		HTC Desire L Dual Sim 	HTC-B101-GR0		Thay Pin	35H00201-14M	Pin sạc Desire L (xanh)	YES	290000	0
HTC		HTC Desire 600 Dual Sim	HTC-B101-RD0		Thay Pin	35H00209-23M	Pin Desire 600 (đỏ dùng cho máy trắng)	YES	390000	0
HTC		HTC Desire L Dual Sim 	HTC-B101-RD0		Thay Pin	35H00201-11M	Pin sạc Desire L (đỏ)	YES	290000	0
HTC		HTC Desire L Dual Sim 	HTC-B101-YL0		Thay Pin	35H00201-09M	Pin sạc Desire L (vàng)	YES	290000	0
HTC		HTC Windows Phone 8X by HTC	HTC-B108		Thay cáp kết nối bên trong máy	51H20502-00M	Cáp tín hiệu bo ổ sim (50 chân) 8X	YES	240000	250000
HTC		HTC Desire 300	HTC-B108		Thay cáp kết nối bên trong máy	51H20564-01M	Cáp tín hiệu kết nối bo và màn hình HTC Desire 300/500	YES	110000	400000
HTC		HTC Desire 500	HTC-B108		Thay cáp kết nối bên trong máy	51H20564-01M	Cáp tín hiệu kết nối bo và màn hình HTC Desire 300/500	YES	110000	400000
HTC		HTC Desire 501 Dual Sim	HTC-B108		Thay cáp kết nối bên trong máy	51H20527-00M	Dây kết nối bo mạch với màn hình Desire 501	YES	120000	400000
HTC		HTC Desire 700 Dual SIM	HTC-B108		Thay cáp kết nối bên trong máy	51H20576-00M	Bo mạch kết nối bo mạch chính và bo micro Desire 700	YES	80000	400000
HTC		HTC Desire 700 Dual SIM	HTC-B108		Thay cáp kết nối bên trong máy	72H07946-01M	Miếng dán bảo vệ bo mạch kết nối bo và bo sạc (NR) Desire 700	YES	10000	400000
HTC		HTC Desire 816G Dual SIM	HTC-B108		Thay cáp kết nối bên trong máy	72H08813-00M	Miếng che cáp tín hiệu màn hình (NR) Desire 816G	YES	10000	0
HTC		HTC Desire 816G Dual SIM	HTC-B108		Thay cáp kết nối bên trong máy	73H20680-00M	Cáp tín hiệu kết nối bo với màn hình Desire 816G	YES	90000	400000
HTC		HTC Desire L Dual Sim 	HTC-B108		Thay cáp kết nối bên trong máy	51H20503-00M	Cáp tín hiệu màn hình Desire L	YES	290000	400000
HTC		HTC Desire SV	HTC-B108		Thay cáp kết nối bên trong máy	51H20513-00M	Cáp tín hiệu bo micro Desire SV	YES	260000	250000
HTC		HTC Desire U	HTC-B108		Thay cáp kết nối bên trong máy	51H20467-00M	Cáp tín hiệu màn hình Desire X, Desire U	YES	200000	200000
HTC		HTC Desire V Dual SIM	HTC-B108		Thay cáp kết nối bên trong máy	83H30017-00	Cáp tín hiệu màn hình Desire V	YES	180000	200000
HTC		HTC One 16G	HTC-B108		Thay cáp kết nối bên trong máy	51H20523-00M	Cáp tín hiệu bo giắc tai nghe HTC One (M7)	YES	80000	400000
HTC		HTC One 16G	HTC-B108		Thay cáp kết nối bên trong máy	72H07326-00M	Miếng đệm nhôm đệm cáp tín hiệu bo giắc tai nghe HTC One (M7)	YES	10000	0
HTC		HTC One 32G	HTC-B108		Thay cáp kết nối bên trong máy	51H20523-00M	Cáp tín hiệu bo giắc tai nghe HTC One (M7)	YES	80000	400000
HTC		HTC One 32G	HTC-B108		Thay cáp kết nối bên trong máy	72H07326-00M	Miếng đệm nhôm đệm cáp tín hiệu bo giắc tai nghe HTC One (M7)	YES	10000	0
HTC		HTC One_M8	HTC-B108		Thay cáp kết nối bên trong máy	51H20599-00M	Cáp kết nối bo mạch chính với bo trên One (M8)	YES	50000	400000
HTC		HTC One_M8	HTC-B108		Thay cáp kết nối bên trong máy	72H08099-00M	Dán báo vệ cáp kết nối bo mạch chính với bo trên One (M8)	YES	10000	0
HTC		HTC One SV	HTC-B108		Thay cáp kết nối bên trong máy	51H20505-00M	Cáp tín hiệu bo đuôi sạc One SV	YES	248000	250000
HTC		HTC One SV	HTC-B108		Thay cáp kết nối bên trong máy	72H07285-00M	Miếng dán bảo vệ cáp tín hiệu bo micro One SV	YES	0	0
HTC		HTC Windows Phone 8X by HTC	HTC-B108-AT		Thay cáp anten sóng	73H00449-00M	Cáp tín hiệu anten GPS 8X	YES	37000	250000
HTC		HTC Desire 300	HTC-B108-AT		Thay cáp anten sóng	73H00526-00M	Cáp anten sóng Desire 300	YES	20000	400000
HTC		HTC Desire 310 Dual Sim	HTC-B108-AT		Thay cáp anten sóng	73H00552-00M	Cáp anten sóng Desire 310	YES	30000	200000
HTC		HTC Desire 500	HTC-B108-AT		Thay cáp anten sóng	73H00517-00M	Cáp anten sóng HTC Desire 500	YES	20000	400000
HTC		HTC Desire 510	HTC-B108-AT		Thay cáp anten sóng	73H00563-00M	Cáp anten sóng HTC Desire 510	YES	20000	400000
HTC		HTC Desire 600 Dual Sim	HTC-B108-AT		Thay cáp anten sóng	73H00487-00M	Cáp anten sóng Desire 600	YES	20000	400000
HTC		HTC Desire 610	HTC-B108-AT		Thay cáp anten sóng	73H00547-00M	Cáp anten sóng Desire 610	YES	20000	400000
HTC		HTC Desire 616 Dual Sim	HTC-B108-AT		Thay cáp anten sóng	73H00562-00M	Cáp tín hiệu sóng Desire 616	YES	20000	300000
HTC		HTC Desire 700 Dual SIM	HTC-B108-AT		Thay cáp anten sóng	73H00518-00M	Cáp anten sóng Desire 700	YES	20000	400000
HTC		HTC Desire 816 Dual SIM	HTC-B108-AT		Thay cáp anten sóng	73H00541-00M	Cáp anten Desire 816	YES	20000	400000
HTC		HTC Desire L Dual Sim 	HTC-B108-AT		Thay cáp anten sóng	73H00459-00M	Cáp anten sóng Desire L	YES	30000	400000
HTC		HTC Desire SV	HTC-B108-AT		Thay cáp anten sóng	73H00466-00M	Cáp tín hiệu anten Desire SV	YES	40000	250000
HTC		HTC Desire U	HTC-B108-AT		Thay cáp anten sóng	73H00436-00M	Cáp Anten Desire V, Desire X, Desire U	YES	40000	200000
HTC		HTC Desire V Dual SIM	HTC-B108-AT		Thay cáp anten sóng	73H00436-00M	Cáp Anten Desire V, Desire X, Desire U	YES	40000	200000
HTC		HTC Desire X	HTC-B108-AT		Thay cáp anten sóng	73H00436-00M	Cáp Anten Desire V, Desire X, Desire U	YES	40000	200000
HTC		HTC One 16G	HTC-B108-AT		Thay cáp anten sóng	73H00471-00M	Cáp tín hiệu anten HTC One (M7)	YES	80000	400000
HTC		HTC One 32G	HTC-B108-AT		Thay cáp anten sóng	73H00471-00M	Cáp tín hiệu anten HTC One (M7)	YES	80000	400000
HTC		HTC One X 16G	HTC-B108-AT		Thay cáp anten sóng	73H00430-00M	Cáp tín hiệu anten sóng One X	YES	40000	300000
HTC		HTC Rhyme S510b	HTC-B108-AT		Thay cáp anten sóng	73H00411-00M	Cáp tín hiệu anten GPS S510B	YES	40000	200000
HTC		HTC Windows Phone 8X by HTC	HTC-B108-BTWF		Thay cáp anten Wifi/ Bluetooth	73H00448-00M	Cáp tín hiệu anten wifi 8X	YES	37000	250000
HTC		HTC One_M8	HTC-B108-BTWF		Thay cáp anten Wifi/ Bluetooth	73H00538-00M	Cáp anten wifi One (M8)	YES	20000	400000
HTC		HTC Windows Phone 8X by HTC	HTC-B108-GPS		Thay cáp anten GPS	73H00446-00M	Cáp tín hiệu anten 8X	YES	40000	250000
HTC		HTC Desire 700 Dual SIM	HTC-B108-GPS		Thay cáp anten GPS	73H00519-00M	Cáp GPS Desire 700	YES	20000	400000
HTC		HTC One 16G	HTC-B108-GPS		Thay cáp anten GPS	73H00472-00M	Cáp tín hiệu GPS HTC One (M7)	YES	40000	400000
HTC		HTC Desire 200	HTC-C101-Black		Thay vỏ mặt trước	74H02479-01M	vỏ mặt trước Desire 200 (đen)	YES	100000	100000
HTC		HTC Desire C	HTC-C101-Black		Thay vỏ mặt trước	74H02229-01M	Vỏ mặt trước Desire C (đen)	YES	490000	200000
HTC		HTC Desire C	HTC-C101-Red		Thay vỏ mặt trước	74H02229-02M	Vỏ mặt trước Desire C (đỏ)	YES	490000	200000
HTC		HTC Desire 200	HTC-C101-White		Thay vỏ mặt trước	74H02479-00M	vỏ mặt trước Desire 200 (trắng)	YES	100000	100000
HTC		HTC Desire 610	HTC-C101-White		Thay vỏ mặt trước	74H02663-00M	Vỏ mặt trước/khung màn hình (trắng) Desire 610 (Thay kèm MH NR)	YES	180000	400000
HTC		HTC Desire C	HTC-C101-White		Thay vỏ mặt trước	74H02229-00M	Vỏ mặt trước Desire C (trắng)	YES	490000	200000
HTC		HTC Windows Phone 8X by HTC	HTC-C102-Black		Thay khung sườn	74H02310-00M	Nắp cố định bo mạch chính 8X	YES	90000	0
HTC		HTC Desire 200	HTC-C102-Black		Thay khung sườn	74H02485-06M	khung sườn Desire 200 (đen)	YES	200000	100000
HTC		HTC Desire 210 dual sim	HTC-C102-Black		Thay khung sườn	74H02752-03M	Khung sườn (đen) Desire 210	YES	90000	150000
HTC		HTC Desire 300	HTC-C102-Black		Thay khung sườn	74H02605-00M	Khung sườn (đen) Desire 300	YES	210000	400000
HTC		HTC Desire 500	HTC-C102-Black		Thay khung sườn	74H02548-00M	Khung sườn (đen) HTC Desire 500	YES	200000	400000
HTC		HTC Desire 501 Dual Sim	HTC-C102-Black		Thay khung sườn	74H02447-01M	Khung sườn Desire 501 DS 5M	YES	190000	400000
HTC		HTC Desire 510	HTC-C102-Black		Thay khung sườn	74H02741-00M	Khung sườn HTC Desire 510	YES	190000	400000
HTC		HTC Desire 600 Dual Sim	HTC-C102-Black		Thay khung sườn	74H02486-00M	Khung sườn Desire 600 (có kính camera) (màu đen)	YES	310000	400000
HTC		HTC Desire 610	HTC-C102-Black		Thay khung sườn	74H02675-01M	Khung sườn Desire 610	YES	130000	400000
HTC		HTC Desire 616 Dual Sim	HTC-C102-Black		Thay khung sườn	74H02761-01M	Khung sườn (xám) Desire 616	YES	200000	300000
HTC		HTC Desire 816 Dual SIM	HTC-C102-Black		Thay khung sườn	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000
HTC		HTC Desire 816 Dual SIM	HTC-C102-Black		Thay khung sườn	83H40016-07	Khung sườn (JDI) (xám) Desire 816	YES	270000	400000
HTC		HTC Desire C	HTC-C102-Black		Thay khung sườn	74H02228-12M	Khung sườn Desire C (đen)	YES	340000	200000
HTC		HTC Desire SV	HTC-C102-Black		Thay khung sườn	74H02363-00M	Khung sườn Desire SV (đen)	YES	380000	250000
HTC		HTC Desire U	HTC-C102-Black		Thay khung sườn	74H02427-02M	Khung sườn Desire U (đen)	YES	280000	200000
HTC		HTC Desire V Dual SIM	HTC-C102-Black		Thay khung sườn	74H02216-01M	Khung sườn Desire V (đen)	YES	350000	200000
HTC		HTC One_M8	HTC-C102-Black		Thay khung sườn	36H01045-00M	Chuông trên One (M8)	YES	80000	400000
HTC		HTC One_M8	HTC-C102-Black		Thay khung sườn	74H02644-01M	Khung sườn đen One - without hole (M8)	YES	240000	400000
HTC		HTC One_M8	HTC-C102-Black		Thay khung sườn	77H50017-00M	Miếng dán pin One (M8)	YES	20000	400000
HTC		HTC One Dual SIM	HTC-C102-Black		Thay khung sườn	74H02463-00M	Khung sườn (đen) HTC One Dual SIM	YES	1060000	300000
HTC		HTC One Max	HTC-C102-Black		Thay khung sườn	74H02565-02M	Khung sườn (đen) One Max	YES	1160000	400000
HTC		HTC One mini 2	HTC-C102-Black		Thay khung sườn	36H01936-00M	Chuông trên One M8 Mini	YES	60000	400000
HTC		HTC One mini 2	HTC-C102-Black		Thay khung sườn	72H08477-00M	Miếng dán cố định pin HTC One Mini 2	YES	10000	0
HTC		HTC One mini 2	HTC-C102-Black		Thay khung sườn	74H02662-00M	Khung sườn One M8 Mini đen (NR)	YES	160000	400000
HTC		HTC One mini 2	HTC-C102-Black		Thay khung sườn	76H0B348-00M	Keo 2 mặt dán pin	YES	0	0
HTC		HTC One mini 2	HTC-C102-Black		Thay khung sườn	77H50019-00M	Miếng dán pin One M8 Mini	YES	30000	0
HTC		HTC One SV	HTC-C102-Black		Thay khung sườn	74H02425-01M	Khung sườn One SV (đen)	YES	477000	200000
HTC		HTC Desire 310 Dual Sim	HTC-C102-Blue		Thay khung sườn	74H02702-00M	Khung sườn Desire 310 (xanh)	YES	190000	200000
HTC		HTC Desire 500	HTC-C102-Blue		Thay khung sườn	74H02548-03M	Khung sườn (xanh) HTC Desire 500	YES	200000	400000
HTC		HTC Desire L Dual Sim 	HTC-C102-Blue		Thay khung sườn	74H02339-02M_N	Khung sườn có kính camera Desire L (xanh)	YES	420000	400000
HTC		HTC Desire X	HTC-C102-Blue		Thay khung sườn	74H02304-05M	Khung sườn Desire X (xanh đen)	YES	420000	200000
HTC		HTC One SV	HTC-C102-Blue		Thay khung sườn	74H02425-02M	Khung sườn One SV (xanh)	YES	477000	200000
HTC		HTC Rhyme S510b	HTC-C102-Blue		Thay khung sườn	74H02062-08M	Khung sườn nhôm Bliss (xanh)	YES	400000	200000
HTC		HTC Desire 700 Dual SIM	HTC-C102-Brown		Thay khung sườn	74H02579-00M	Khung sườn (đen) Desire 700	YES	290000	400000
HTC		HTC Desire 816 Dual SIM	HTC-C102-Orange		Thay khung sườn	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000
HTC		HTC Desire 816 Dual SIM	HTC-C102-Orange		Thay khung sườn	83H40010-05	Khung sườn (JDI) (cam) Desire 816	YES	270000	400000
HTC		HTC Wildfire S A510e	HTC-C102-Pink		Thay khung sườn	74H01937-04M	Khung sườn Wildfire S (hồng)	YES	240000	200000
HTC		HTC Rhyme S510b	HTC-C102-Purple		Thay khung sườn	74H02062-04M	Khung sườn nhôm Bliss (tím)	YES	400000	200000
HTC		HTC Desire 500	HTC-C102-Red		Thay khung sườn	74H02548-05M	Khung sườn (đỏ) HTC Desire 500	YES	200000	400000
HTC		HTC Desire 501 Dual Sim	HTC-C102-Red		Thay khung sườn	74H02447-01M	Khung sườn Desire 501 DS 5M	YES	190000	400000
HTC		HTC Desire 700 Dual SIM	HTC-C102-Red		Thay khung sườn	74H02579-02M	Khung sườn (đỏ) Desire 700	YES	290000	400000
HTC		HTC Desire L Dual Sim 	HTC-C102-Red		Thay khung sườn	74H02339-04M	Khung sườn có kính camera Desire L (trắng)	YES	420000	400000
HTC		HTC One SV	HTC-C102-Red		Thay khung sườn	74H02425-00M	Khung sườn One SV (đỏ)	YES	477000	200000
HTC		HTC Desire 210 dual sim	HTC-C102-White		Thay khung sườn	74H02752-02M	Khung sườn (trắng) Desire 210	YES	90000	150000
HTC		HTC Desire 300	HTC-C102-White		Thay khung sườn	74H02605-01M	Khung sườn (bạc) Desire 300	YES	210000	400000
HTC		HTC Desire 310 Dual Sim	HTC-C102-White		Thay khung sườn	74H02702-01M	Khung sườn Desire 310 (trắng)	YES	190000	200000
HTC		HTC Desire 600 Dual Sim	HTC-C102-White		Thay khung sườn	74H02486-01M	Khung sườn Desire 600 (có kính camera) (màu đỏ cho máy trắng)	YES	310000	400000
HTC		HTC Desire 616 Dual Sim	HTC-C102-White		Thay khung sườn	74H02761-00M	Khung sườn (trắng) Desire 616	YES	200000	300000
HTC		HTC Desire 700 Dual SIM	HTC-C102-White		Thay khung sườn	74H02579-01M	Khung sườn (trắng) HTC Desire 700	YES	290000	400000
HTC		HTC Desire 816 Dual SIM	HTC-C102-White		Thay khung sườn	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000
HTC		HTC Desire 816 Dual SIM	HTC-C102-White		Thay khung sườn	83H40010-01	Khung sườn (JDI) (trắng) Desire 816	YES	270000	400000
HTC		HTC Desire 816G Dual SIM	HTC-C102-White		Thay khung sườn	72H08813-00M	Miếng che cáp tín hiệu màn hình (NR) Desire 816G	YES	10000	0
HTC		HTC Desire 816G Dual SIM	HTC-C102-White		Thay khung sườn	77H50021-00M	Miếng dán pin Desire 816	YES	20000	400000
HTC		HTC Desire 816G Dual SIM	HTC-C102-White		Thay khung sườn	83H40016-00	Khung sườn trắng Desire 816G	YES	270000	400000
HTC		HTC Desire U	HTC-C102-White		Thay khung sườn	74H02427-00M	Khung sườn Desire U (trắng)	YES	260000	200000
HTC		HTC Desire V Dual SIM	HTC-C102-White		Thay khung sườn	74H02216-00M	Khung sườn Desire V (trắng)	YES	350000	200000
HTC		HTC Desire X Dual SIM	HTC-C102-White		Thay khung sườn	74H02216-03M	Khung sườn Desire X Dual Sim (trắng)	YES	350000	400000
HTC		HTC Desire X	HTC-C102-White		Thay khung sườn	74H02304-00M	Khung sườn Desire X (trắng)	YES	420000	200000
HTC		HTC One_M8	HTC-C102-White		Thay khung sườn	36H01045-00M	Chuông trên One (M8)	YES	80000	400000
HTC		HTC One_M8	HTC-C102-White		Thay khung sườn	74H02614-00M	Khung sườn trắng One - without hole (M8)	YES	240000	400000
HTC		HTC One_M8	HTC-C102-White		Thay khung sườn	77H50017-00M	Miếng dán pin One (M8)	YES	20000	400000
HTC		HTC One Dual SIM	HTC-C102-White		Thay khung sườn	74H02463-02M	Khung sườn (trắng) HTC One Dual SIM	YES	1060000	300000
HTC		HTC One Max	HTC-C102-White		Thay khung sườn	74H02565-00M		YES	1160000	0
HTC		HTC One SV	HTC-C102-White		Thay khung sườn	74H02425-03M	Khung sườn One SV (trắng)	YES	477000	200000
HTC		HTC Desire L Dual Sim 	HTC-C102-Yellow		Thay khung sườn	74H02339-00M	Khung sườn có kính camera Desire L (vàng)	YES	420000	400000
HTC		HTC Desire SV	HTC-C102-Yellow		Thay khung sườn	74H02363-01M	Khung sườn Desire SV (vàng)	YES	380000	250000
HTC		HTC Desire 700 Dual SIM	HTC-C102.3-LCAM		Thay kính Camera	71H04694-00M	Kiếng camera  Desire 700	YES	20000	400000
HTC		HTC Desire 700 Dual SIM	HTC-C102.3-LCAM		Thay kính Camera	72H07913-00M	Vòng trang trí camera bằng kim loại Desire 700	YES	30000	0
HTC		HTC Desire 700 Dual SIM	HTC-C102.3-LCAM		Thay kính Camera	76H0A873-00M	Keo 2 mặt dán kiếng camera Desire 700	YES	5000	0
HTC		HTC One 16G	HTC-C102.3-LCAM		Thay kính Camera	71H04453-00M	Kiếng camera One (M7)	YES	100000	150000
HTC		HTC One 32G	HTC-C102.3-LCAM		Thay kính Camera	71H04453-00M	Kiếng camera One (M7)	YES	100000	150000
HTC		HTC One_M8	HTC-C102.3-LCAM		Thay kính Camera	71H04806-00M	Kiếng camera HTC One (M8)	YES	150000	300000
HTC		HTC Desire 816 Dual SIM	HTC-C102.8		Thay nắp đậy chuông/anten dưới	74H02672-01M	Nắp đậy chuông Desire 816	YES	60000	400000
HTC		HTC One 16G	HTC-C106-BTBL		Thay nút âm thanh ngoài	71H04452-00M	Nút volume M7 (đen)	YES	50000	400000
HTC		HTC One 32G	HTC-C106-BTBL		Thay nút âm thanh ngoài	71H04452-00M	Nút volume M7 (đen)	YES	50000	400000
HTC		HTC One_E8	HTC-C106-BTBL		Thay nút âm thanh ngoài	71H04878-00M	Nút âm thanh ngoài (đen) HTC One E8	YES	20000	400000
HTC		HTC One 16G	HTC-C106-BTWT		Thay nút âm thanh ngoài	71H04452-02M	Nút volume M7 (bạc)	YES	50000	400000
HTC		HTC One 32G	HTC-C106-BTWT		Thay nút âm thanh ngoài	71H04452-02M	Nút volume M7 (bạc)	YES	50000	400000
HTC		HTC Desire 510	HTC-C106-POW		Thay nút nguồn ngoài	71H04922-00M	Nút nguồn ngoài HTC Desire 510	YES	10000	400000
HTC		HTC Windows Phone 8S by HTC	HTC-C112-Black		Thay nắp lưng (đen)	74H02346-03M	Vỏ ngoài 8S (đen)	YES	410000	200000
HTC		HTC Windows Phone 8X by HTC	HTC-C112-Black		Thay nắp lưng (đen)	74H02316-02M	Vỏ ngoài 8X (đen)	YES	990000	200000
HTC		HTC Butterfly	HTC-C112-Black		Thay nắp lưng (đen)	74H02419-00M	Nắp pin Butterfly (đen)	YES	1010000	400000
